id,amount,source,cid
44476,363,3,30333
44477,654,1,29125
44478,533,1,20406
44479,843,1,41662
44480,307,2,12373
44481,875,3,33369
44482,266,1,6122
44483,841,3,49706
44484,955,1,42951
44485,902,3,17701
44486,539,2,16043
44487,712,2,1642
44488,469,3,45489
44489,670,2,30513
44490,642,3,39034
44491,471,2,20127
44492,960,1,33504
44493,284,1,40206
44494,150,3,24769
44495,606,3,2916
44496,417,3,11949
44497,265,1,23985
44498,78,1,12697
44499,431,1,15091
44500,439,1,27876
44501,647,2,34522
44502,331,3,18438
44503,106,3,5081
44504,169,3,31638
44505,398,2,27830
44506,166,2,6251
44507,800,2,22648
44508,246,1,12801
44509,59,1,49125
44510,22,2,35360
44511,87,2,8528
44512,913,1,23736
44513,883,1,11043
44514,346,3,8465
44515,372,2,24133
44516,145,1,27815
44517,583,1,36897
44518,703,1,26731
44519,785,2,17450
44520,220,2,28803
44521,103,2,38172
44522,374,1,46593
44523,577,3,18832
44524,152,1,35401
44525,761,2,49526
44526,163,1,6544
44527,294,3,48723
44528,79,2,6860
44529,691,2,35299
44530,991,2,27071
44531,776,3,19466
44532,583,3,20251
44533,73,3,10789
44534,359,3,6666
44535,838,2,36539
44536,380,3,43586
44537,458,1,17110
44538,385,1,2290
44539,607,1,22108
44540,492,2,41851
44541,961,3,33118
44542,940,2,37416
44543,644,1,44182
44544,897,3,20693
44545,269,1,40880
44546,514,1,34160
44547,879,2,29574
44548,399,3,2206
44549,421,1,49000
44550,357,2,18985
44551,43,1,7263
44552,357,1,12754
44553,715,3,25144
44554,224,1,38340
44555,854,1,30798
44556,431,1,14381
44557,264,1,1142
44558,326,2,25294
44559,574,1,30478
44560,374,2,39141
44561,478,3,11697
44562,460,3,29456
44563,888,2,250
44564,905,1,24846
44565,865,3,24364
44566,1001,3,14299
44567,28,1,13578
44568,731,2,36105
44569,492,1,5042
44570,483,2,5750
44571,215,2,16556
44572,83,3,48726
44573,393,2,11592
44574,22,1,23857
44575,76,3,781
44576,396,3,13028
44577,683,3,5710
44578,286,2,28435
44579,781,2,6018
44580,547,2,46202
44581,594,1,46564
44582,863,2,48201
44583,920,2,38473
44584,709,3,27273
44585,361,1,26470
44586,585,2,45412
44587,846,3,4445
44588,79,2,26183
44589,66,3,42640
44590,74,2,24848
44591,198,2,49989
44592,740,3,26553
44593,384,3,18718
44594,893,3,44450
44595,705,1,40290
44596,460,3,29497
44597,923,2,31590
44598,943,1,41393
44599,350,1,13547
44600,926,2,49795
44601,224,2,24082
44602,225,3,24557
44603,472,3,818
44604,599,1,3885
44605,423,1,570
44606,946,2,23576
44607,162,3,35912
44608,356,2,9078
44609,995,2,8510
44610,50,2,46801
44611,204,1,29238
44612,1001,1,14544
44613,819,1,7571
44614,69,1,11627
44615,293,3,45016
44616,28,3,44140
44617,73,2,47006
44618,208,1,32810
44619,433,1,28828
44620,181,3,7694
44621,531,2,5390
44622,191,3,34062
44623,182,1,31408
44624,665,2,22208
44625,388,3,35172
44626,694,1,2173
44627,72,1,30451
44628,507,2,9884
44629,991,3,20788
44630,183,2,36971
44631,385,1,1435
44632,864,2,35523
44633,877,2,40093
44634,211,2,14123
44635,213,1,4446
44636,667,3,47192
44637,23,1,5714
44638,546,3,18497
44639,639,3,32424
44640,451,1,15211
44641,898,1,41986
44642,507,1,30498
44643,269,3,24073
44644,929,3,16333
44645,160,2,7059
44646,522,2,36678
44647,238,2,20472
44648,592,3,23481
44649,369,3,41739
44650,591,3,29167
44651,844,2,19544
44652,889,1,23443
44653,466,1,46035
44654,889,2,40303
44655,887,1,44414
44656,19,2,20461
44657,25,1,33112
44658,240,1,38754
44659,251,3,37245
44660,148,3,45725
44661,875,2,23068
44662,996,1,24367
44663,522,3,26294
44664,831,2,38145
44665,369,2,49938
44666,409,3,9293
44667,14,1,5634
44668,610,2,40144
44669,743,3,23675
44670,960,1,41781
44671,487,2,12991
44672,184,2,41530
44673,892,3,46233
44674,207,3,36609
44675,514,2,12372
44676,445,3,43699
44677,55,1,35174
44678,80,3,14538
44679,672,1,4081
44680,536,3,42490
44681,849,3,25097
44682,545,2,2632
44683,11,2,23332
44684,85,2,8531
44685,82,1,38557
44686,613,3,11652
44687,322,1,27085
44688,188,1,34262
44689,634,3,33796
44690,459,2,21924
44691,199,3,25636
44692,72,3,3230
44693,789,3,5968
44694,99,1,49134
44695,584,3,18499
44696,1000,3,30993
44697,553,2,18107
44698,304,3,27020
44699,907,3,15761
44700,346,1,17806
44701,821,1,13322
44702,376,3,18441
44703,293,1,40901
44704,601,3,6372
44705,897,3,17578
44706,832,1,12508
44707,915,2,30275
44708,639,2,36350
44709,43,2,16357
44710,768,2,7541
44711,211,2,35448
44712,527,1,31644
44713,155,1,6789
44714,659,1,19737
44715,361,2,37506
44716,328,1,27649
44717,57,3,47570
44718,560,3,49268
44719,62,3,8560
44720,94,1,42980
44721,523,1,40827
44722,409,2,20838
44723,10,2,40288
44724,927,2,10847
44725,204,3,22936
44726,246,3,622
44727,114,2,4696
44728,425,3,12759
44729,976,3,36648
44730,510,1,42038
44731,423,3,2912
44732,20,2,8108
44733,734,1,13636
44734,891,1,43859
44735,821,3,39683
44736,453,2,23539
44737,238,2,35904
44738,946,1,44174
44739,692,1,12778
44740,800,3,44042
44741,238,1,14655
44742,989,2,47710
44743,675,3,20819
44744,841,2,43555
44745,940,3,35219
44746,598,3,42524
44747,456,1,21754
44748,137,3,38584
44749,36,2,30666
44750,334,2,14272
44751,874,1,43652
44752,498,3,7345
44753,654,3,1263
44754,263,1,3669
44755,829,1,28407
44756,946,1,18395
44757,550,2,14283
44758,673,2,1285
44759,340,2,25825
44760,855,3,37956
44761,42,2,18645
44762,965,2,27829
44763,443,2,20486
44764,709,3,24354
44765,324,3,31670
44766,944,3,22497
44767,73,3,1914
44768,404,1,2468
44769,244,2,11642
44770,588,2,25599
44771,210,3,37435
44772,753,2,40205
44773,729,3,30729
44774,779,3,48211
44775,626,2,26138
44776,612,1,26662
44777,783,2,48770
44778,937,3,3574
44779,40,2,41224
44780,769,3,10825
44781,727,2,37989
44782,701,1,44244
44783,683,2,28696
44784,951,1,22103
44785,578,1,47867
44786,729,3,14015
44787,263,3,13355
44788,116,2,41770
44789,70,1,30220
44790,433,1,48889
44791,716,1,25622
44792,25,3,10007
44793,13,1,25484
44794,33,2,46854
44795,975,1,13152
44796,857,2,10184
44797,340,2,7228
44798,801,1,25390
44799,820,1,48671
44800,159,1,28381
44801,391,3,48032
44802,786,2,23714
44803,556,3,26318
44804,512,3,45825
44805,64,2,22022
44806,305,1,40396
44807,228,2,33285
44808,36,1,19471
44809,688,1,9777
44810,941,1,39267
44811,679,2,7495
44812,333,3,18832
44813,356,2,27479
44814,905,1,33152
44815,359,1,3544
44816,617,3,30707
44817,354,3,9803
44818,679,2,17986
44819,182,3,23283
44820,515,2,43553
44821,343,3,47231
44822,606,3,40879
44823,459,2,47222
44824,509,3,33349
44825,1001,3,42232
44826,17,1,32126
44827,635,1,10698
44828,593,3,18587
44829,24,2,16092
44830,535,1,36784
44831,461,2,36886
44832,86,2,39164
44833,541,3,24868
44834,498,3,30734
44835,978,1,29974
44836,806,3,31369
44837,315,1,8637
44838,748,3,13587
44839,672,3,19932
44840,440,3,37367
44841,307,3,30423
44842,614,1,18813
44843,805,2,37768
44844,452,1,7850
44845,510,2,48356
44846,32,1,47624
44847,766,3,41614
44848,95,3,8120
44849,410,3,41801
44850,583,3,33266
44851,348,1,26387
44852,89,3,12637
44853,977,3,34286
44854,7,1,37360
44855,68,1,44560
44856,164,2,48297
44857,632,3,28238
44858,604,1,9761
44859,871,1,22500
44860,503,1,19273
44861,12,1,6802
44862,259,3,17018
44863,928,3,46815
44864,21,3,5034
44865,595,3,10340
44866,269,2,3902
44867,459,2,34330
44868,397,1,20164
44869,93,2,22678
44870,203,1,21993
44871,262,1,5613
44872,23,3,203
44873,660,3,3168
44874,599,3,23290
44875,278,1,44968
44876,235,3,11922
44877,597,2,21785
44878,102,1,37102
44879,958,1,44014
44880,182,2,18205
44881,566,3,41210
44882,110,3,28555
44883,24,3,38368
44884,519,2,8061
44885,242,1,17119
44886,808,2,38068
44887,682,3,38640
44888,851,3,25845
44889,817,2,49423
44890,632,2,19924
44891,495,1,19057
44892,717,3,23251
44893,963,2,44717
44894,185,3,43042
44895,907,2,13602
44896,807,1,28120
44897,321,2,27002
44898,324,2,46031
44899,263,1,43657
44900,814,3,25412
44901,509,2,776
44902,53,2,10954
44903,886,3,6988
44904,500,1,19245
44905,205,1,40705
44906,214,2,30785
44907,220,3,48434
44908,179,1,1456
44909,154,3,875
44910,846,3,5467
44911,527,1,35509
44912,886,1,12872
44913,286,3,11037
44914,371,1,49914
44915,44,1,40378
44916,20,1,42690
44917,675,3,6365
44918,388,3,32384
44919,766,1,15538
44920,612,1,39627
44921,352,3,1382
44922,197,2,33929
44923,367,1,27873
44924,360,1,41061
44925,909,3,43457
44926,525,1,21432
44927,493,1,31461
44928,888,2,21972
44929,394,2,31702
44930,678,2,44564
44931,329,1,34688
44932,628,2,4098
44933,51,3,40165
44934,695,3,4442
44935,168,1,7177
44936,736,1,49824
44937,663,3,24195
44938,337,2,17609
44939,819,1,25349
44940,630,1,13723
44941,621,3,46538
44942,416,3,7876
44943,79,1,18719
44944,771,3,47181
44945,782,3,3691
44946,17,2,10695
44947,947,3,22723
44948,98,3,12825
44949,257,2,24449
44950,780,2,36123
44951,510,2,31828
44952,32,1,18869
44953,924,1,1879
44954,176,3,48253
44955,787,3,14015
44956,323,3,19000
44957,578,1,42019
44958,643,2,16986
44959,518,3,44524
44960,967,1,12622
44961,864,3,44473
44962,436,2,42582
44963,593,1,1188
44964,125,1,10584
44965,268,1,26604
44966,5,2,10847
44967,895,3,11684
44968,753,2,48388
44969,705,2,24543
44970,942,2,49820
44971,85,1,12596
44972,358,2,13055
44973,907,2,26524
44974,447,3,16834
44975,710,3,1368
44976,282,3,19469
44977,347,1,20850
44978,703,3,22641
44979,951,3,27524
44980,61,3,42700
44981,259,2,8487
44982,579,2,48758
44983,44,2,42509
44984,219,2,11647
44985,748,3,1157
44986,606,3,40663
44987,815,2,35047
44988,919,3,38110
44989,578,1,10377
44990,841,1,49017
44991,245,1,5522
44992,329,2,27009
44993,22,2,2843
44994,988,2,36435
44995,590,1,9779
44996,323,2,39698
44997,21,2,5912
44998,939,1,25377
44999,567,3,14143
45000,310,3,2818
45001,255,3,34984
45002,474,2,34996
45003,498,1,16369
45004,695,3,48744
45005,444,3,22631
45006,795,2,15054
45007,97,3,7952
45008,87,2,26029
45009,7,1,5138
45010,345,3,8146
45011,461,2,46255
45012,49,3,45836
45013,442,2,16238
45014,994,2,9642
45015,418,1,17187
45016,963,2,33117
45017,153,2,47077
45018,264,3,18250
45019,499,1,38413
45020,985,2,13351
45021,279,3,47443
45022,798,3,19147
45023,408,1,2915
45024,457,1,11648
45025,483,2,42672
45026,109,1,15674
45027,683,1,30259
45028,605,2,12300
45029,196,3,7275
45030,767,3,20479
45031,121,3,24836
45032,653,3,20769
45033,778,1,23890
45034,901,1,26719
45035,536,3,2004
45036,718,1,47770
45037,459,3,44968
45038,870,3,2359
45039,468,2,22969
45040,566,2,9745
45041,217,1,19961
45042,417,3,27238
45043,887,2,10980
45044,552,1,26679
45045,921,1,6682
45046,318,2,20926
45047,339,3,3165
45048,613,3,26098
45049,400,2,30764
45050,38,3,3654
45051,421,1,11889
45052,887,3,20421
45053,953,3,48060
45054,124,1,47798
45055,719,2,28933
45056,808,1,28366
45057,317,3,5245
45058,107,3,30073
45059,77,2,14448
45060,508,3,12423
45061,174,1,20459
45062,573,2,46946
45063,755,1,43616
45064,722,3,15500
45065,989,2,9597
45066,249,3,41499
45067,985,3,47281
45068,480,3,2225
45069,4,3,18819
45070,910,2,24548
45071,407,2,21967
45072,170,3,38422
45073,992,1,14710
45074,390,1,14905
45075,265,2,23320
45076,246,2,21225
45077,205,1,37674
45078,358,1,26340
45079,210,3,7935
45080,876,2,39863
45081,88,3,33252
45082,554,2,6781
45083,783,2,30103
45084,5,1,34107
45085,72,1,33300
45086,182,2,22099
45087,585,1,3437
45088,781,1,24942
45089,997,3,6795
45090,5,2,25235
45091,377,3,29924
45092,351,1,10517
45093,808,1,36896
45094,79,3,18041
45095,926,2,37953
45096,993,2,33589
45097,373,3,14871
45098,885,1,36206
45099,614,1,33953
45100,763,2,38237
45101,671,3,36926
45102,803,3,1189
45103,345,3,238
45104,544,3,21867
45105,4,2,24953
45106,95,2,18920
45107,524,3,20148
45108,435,2,27224
45109,269,3,38406
45110,813,1,45751
45111,78,1,44211
45112,792,1,5442
45113,363,1,30496
45114,675,1,28175
45115,414,1,23854
45116,997,1,3817
45117,275,1,38645
45118,85,3,49923
45119,286,2,47475
45120,137,2,43760
45121,146,2,44198
45122,852,2,5703
45123,752,3,31990
45124,2,2,8526
45125,227,2,32146
45126,416,3,17713
45127,738,2,19179
45128,9,3,26143
45129,995,2,10702
45130,43,2,40948
45131,817,1,5156
45132,864,3,46046
45133,158,1,40904
45134,718,1,23677
45135,954,2,36908
45136,903,3,41768
45137,694,2,12751
45138,136,1,42296
45139,695,1,40756
45140,164,2,11151
45141,987,2,33861
45142,752,1,40410
45143,824,1,44735
45144,188,3,44656
45145,807,1,46893
45146,189,2,14073
45147,352,2,11396
45148,679,3,32140
45149,332,2,13159
45150,942,1,26969
45151,399,1,29324
45152,787,3,38705
45153,705,3,34229
45154,584,1,27948
45155,637,1,41897
45156,598,2,29814
45157,835,2,21535
45158,65,2,2060
45159,611,2,40745
45160,649,1,5811
45161,473,2,47881
45162,83,1,14213
45163,369,1,34902
45164,551,1,14493
45165,79,1,21104
45166,883,1,5574
45167,676,1,39744
45168,698,1,43089
45169,658,3,21459
45170,647,1,34175
45171,118,3,20185
45172,926,3,4657
45173,876,3,8000
45174,173,2,13311
45175,242,2,41134
45176,565,1,20546
45177,312,2,3562
45178,112,1,2757
45179,144,1,24494
45180,940,3,28552
45181,668,1,10248
45182,119,3,46117
45183,229,1,44739
45184,494,2,17832
45185,306,2,39164
45186,152,2,8518
45187,673,3,11748
45188,678,1,34868
45189,606,2,23985
45190,10,1,46689
45191,151,3,26951
45192,382,1,11193
45193,598,1,37211
45194,587,3,4138
45195,452,1,48271
45196,421,3,48857
45197,34,3,1511
45198,643,2,43268
45199,463,2,45408
45200,8,3,14942
45201,690,3,29326
45202,232,1,48001
45203,689,3,31266
45204,970,3,499
45205,192,2,44755
45206,255,2,6744
45207,616,2,4645
45208,212,2,27849
45209,709,2,5771
45210,925,2,29989
45211,719,3,31595
45212,577,3,12207
45213,349,3,8391
45214,298,3,48987
45215,29,3,26960
45216,727,2,3351
45217,101,2,43198
45218,74,3,7987
45219,639,2,26983
45220,409,2,47334
45221,180,1,29356
45222,257,1,42322
45223,606,1,4478
45224,139,2,47780
45225,943,2,17150
45226,95,3,47497
45227,252,1,26849
45228,946,1,30668
45229,376,1,28855
45230,845,3,42307
45231,422,1,10973
45232,604,1,39322
45233,602,2,2758
45234,661,2,2119
45235,109,2,2874
45236,641,1,40043
45237,865,1,5062
45238,723,1,21219
45239,71,2,29896
45240,366,3,17247
45241,720,3,15621
45242,713,2,5715
45243,754,3,4282
45244,652,2,21217
45245,996,3,23817
45246,976,3,37566
45247,5,2,29157
45248,106,1,45772
45249,257,3,40066
45250,969,1,30865
45251,93,2,26043
45252,108,2,42631
45253,861,2,36502
45254,517,1,1679
45255,30,2,6449
45256,202,2,15150
45257,354,3,49614
45258,905,3,48148
45259,457,2,10724
45260,685,2,30026
45261,281,2,16835
45262,480,3,20576
45263,632,3,5603
45264,528,1,21676
45265,536,1,912
45266,847,1,8400
45267,772,1,22324
45268,931,1,44899
45269,693,2,19309
45270,489,1,30728
45271,554,1,28420
45272,947,2,10134
45273,140,1,38750
45274,88,2,7063
45275,753,2,23152
45276,82,2,46179
45277,937,1,40185
45278,383,3,2544
45279,862,2,47753
45280,191,1,17054
45281,346,1,2293
45282,561,3,17234
45283,521,3,6846
45284,589,3,37904
45285,271,2,26698
45286,606,2,9991
45287,277,2,48235
45288,491,3,11059
45289,294,1,38625
45290,180,1,17324
45291,832,2,29512
45292,509,2,2937
45293,505,3,39159
45294,300,3,276
45295,150,2,1478
45296,670,2,34037
45297,893,1,31896
45298,866,2,17284
45299,812,3,48964
45300,674,1,37707
45301,475,2,8354
45302,663,2,25163
45303,644,2,15572
45304,868,3,33862
45305,357,1,23683
45306,596,2,28968
45307,379,2,22840
45308,384,2,17298
45309,890,2,6205
45310,470,1,43469
45311,404,1,24468
45312,246,2,45566
45313,189,3,12548
45314,960,2,11919
45315,318,3,26752
45316,943,3,46062
45317,93,1,35202
45318,533,3,28959
45319,171,2,44964
45320,344,1,31769
45321,891,1,44357
45322,767,2,25496
45323,446,2,49245
45324,57,3,5232
45325,472,2,3954
45326,259,2,21619
45327,117,2,31676
45328,516,1,6682
45329,955,3,12807
45330,909,3,13450
45331,541,3,19541
45332,724,3,10994
45333,406,3,12138
45334,601,3,16367
45335,678,2,1593
45336,503,1,27056
45337,662,3,38584
45338,278,3,11261
45339,466,2,305
45340,691,3,28357
45341,326,2,26694
45342,192,1,9885
45343,106,2,49745
45344,610,2,27025
45345,914,2,41157
45346,692,1,47930
45347,239,2,16150
45348,982,3,32704
45349,745,2,40474
45350,4,2,29551
45351,671,1,17750
45352,445,2,10484
45353,978,1,587
45354,906,3,24196
45355,981,3,36546
45356,329,2,16170
45357,853,1,17312
45358,653,1,49606
45359,471,1,27434
45360,107,2,11757
45361,895,3,43178
45362,711,1,33624
45363,482,3,5856
45364,602,3,32205
45365,79,2,38148
45366,291,3,17419
45367,258,1,6592
45368,168,2,12351
45369,464,3,48510
45370,21,3,11857
45371,454,1,16861
45372,392,1,27326
45373,334,3,26340
45374,775,1,22558
45375,450,3,22592
45376,443,3,13287
45377,158,3,47648
45378,837,3,855
45379,119,1,30519
45380,512,3,40828
45381,694,3,2054
45382,761,3,29943
45383,452,1,23870
45384,94,3,3458
45385,978,3,13195
45386,534,3,12648
45387,216,2,13917
45388,739,2,41900
45389,113,2,11727
45390,667,2,20073
45391,143,3,2239
45392,843,2,35014
45393,261,2,19809
45394,267,3,27950
45395,906,3,46402
45396,188,1,17179
45397,972,1,43396
45398,297,1,16438
45399,463,3,9800
45400,930,1,32305
45401,184,2,39472
45402,817,1,229
45403,937,3,39896
45404,803,3,47928
45405,201,3,33310
45406,605,2,40680
45407,813,2,7239
45408,647,2,2027
45409,119,3,9697
45410,46,3,44467
45411,354,2,136
45412,55,2,34288
45413,731,2,388
45414,765,1,24828
45415,700,2,16294
45416,950,1,40750
45417,63,3,31369
45418,158,1,18707
45419,265,2,15624
45420,63,2,9740
45421,48,2,44219
45422,208,2,42257
45423,699,3,66
45424,880,2,30040
45425,946,2,12218
45426,543,2,25224
45427,307,2,25040
45428,548,1,28932
45429,376,2,25779
45430,422,2,1330
45431,647,1,26740
45432,249,2,42247
45433,518,1,42503
45434,868,1,2505
45435,66,3,49757
45436,412,3,3604
45437,329,2,35999
45438,199,2,8276
45439,62,2,42244
45440,322,2,29161
45441,268,2,16814
45442,681,3,22114
45443,964,3,15187
45444,496,3,11548
45445,180,1,40965
45446,674,2,7886
45447,184,2,28638
45448,299,2,48786
45449,482,1,29224
45450,387,2,22722
45451,376,3,24479
45452,665,3,3968
45453,925,2,25434
45454,509,3,31683
45455,963,2,3488
45456,381,2,43677
45457,280,3,572
45458,882,3,34990
45459,929,1,27416
45460,191,3,30866
45461,595,2,4576
45462,364,2,10709
45463,172,3,1357
45464,57,1,27536
45465,468,2,18364
45466,741,3,26377
45467,902,2,27895
45468,683,3,8339
45469,514,3,35938
45470,554,3,49252
45471,453,1,39515
45472,674,3,44038
45473,655,3,5246
45474,576,2,40147
45475,678,2,37965
45476,598,2,46316
45477,353,1,5879
45478,563,2,9711
45479,640,1,5884
45480,496,1,30572
45481,15,3,34131
45482,225,2,2756
45483,200,1,559
45484,322,3,8407
45485,997,3,30830
45486,236,1,6860
45487,428,3,44952
45488,438,3,3505
45489,71,3,223
45490,456,3,17183
45491,397,2,33261
45492,231,3,40363
45493,956,3,33642
45494,333,2,40204
45495,437,1,28618
45496,415,3,30549
45497,479,3,9954
45498,925,3,7959
45499,135,1,11527
45500,924,2,49122
45501,836,1,1364
45502,463,2,7042
45503,926,3,26709
45504,770,2,35369
45505,310,2,46583
45506,204,1,33775
45507,864,3,8755
45508,498,1,1330
45509,300,3,23762
45510,537,2,598
45511,855,1,44862
45512,247,3,14423
45513,642,1,8166
45514,634,2,38940
45515,365,3,38549
45516,87,1,16056
45517,168,1,46563
45518,458,3,6080
45519,887,2,43274
45520,344,1,33048
45521,568,3,25239
45522,511,2,12497
45523,412,2,31368
45524,125,2,34735
45525,868,3,1577
45526,279,2,16179
45527,937,2,30038
45528,125,2,435
45529,549,2,35821
45530,61,3,49962
45531,132,3,17713
45532,370,2,29155
45533,708,1,15897
45534,710,2,37404
45535,261,2,1776
45536,954,2,47740
45537,624,2,13249
45538,924,2,25212
45539,385,2,2751
45540,828,1,653
45541,344,2,32147
45542,766,1,3713
45543,645,2,10046
45544,800,1,19842
45545,319,3,23295
45546,373,3,35397
45547,634,2,5709
45548,297,1,12755
45549,547,3,37695
45550,483,3,28434
45551,286,3,17469
45552,641,1,10138
45553,744,3,42247
45554,766,2,48153
45555,922,1,8969
45556,575,3,29172
45557,820,1,17106
45558,523,1,16059
45559,159,2,43183
45560,402,1,46551
45561,374,2,27397
45562,302,1,40081
45563,701,2,12089
45564,387,1,43484
45565,884,1,2048
45566,670,2,4311
45567,169,2,45481
45568,200,3,24986
45569,762,3,42383
45570,78,1,29622
45571,77,3,49270
45572,780,3,4864
45573,794,3,2266
45574,844,1,46861
45575,767,1,12928
45576,306,3,1216
45577,848,3,28884
45578,664,2,19369
45579,932,3,46788
45580,86,2,24091
45581,184,3,37744
45582,923,2,11561
45583,198,3,26941
45584,399,3,40119
45585,100,1,31627
45586,679,2,3569
45587,18,2,21344
45588,863,2,19073
45589,274,3,12180
45590,85,1,49858
45591,242,2,31264
45592,209,3,16747
45593,834,3,45669
45594,127,1,36913
45595,266,3,38878
45596,636,1,29093
45597,2,3,41265
45598,317,1,42818
45599,667,1,14491
45600,965,2,44870
45601,66,2,1935
45602,177,2,42662
45603,12,2,43854
45604,14,2,36525
45605,606,1,6383
45606,22,2,36126
45607,279,3,31225
45608,246,1,13731
45609,692,2,39443
45610,467,2,42577
45611,926,3,32941
45612,218,1,18183
45613,115,3,12100
45614,789,2,36336
45615,351,2,21800
45616,912,2,44314
45617,60,1,8570
45618,494,2,15107
45619,72,2,46963
45620,343,1,6828
45621,652,2,8323
45622,435,1,24379
